question,course,document
How does cross-validation split the dataset?,machine-learning-zoomcamp,579
What is the purpose of hyperparameters like 'C' in models?,machine-learning-zoomcamp,579
How do smaller 'C' values affect the model?,machine-learning-zoomcamp,579
How do larger 'C' values influence the model's behavior?,machine-learning-zoomcamp,579
How can I evaluate my model using scikit-learn metrics?,machine-learning-zoomcamp,580
What are the commonly used metrics for model evaluation in scikit-learn?,machine-learning-zoomcamp,580
"How do I calculate accuracy, precision, recall, and F1-score using scikit-learn?",machine-learning-zoomcamp,580
How can I compute the ROC AUC score using scikit-learn?,machine-learning-zoomcamp,580
What are the advantages of using scikit-learn's built-in metrics over manual calculations?,machine-learning-zoomcamp,580
"How can I compute Precision, Recall, and F1 score using Scikit-learn besides the usual way?",machine-learning-zoomcamp,581
"What is the function in Scikit-learn to calculate Precision, Recall, and F1 score?",machine-learning-zoomcamp,581
How do I use the precision_recall_fscore_support function in Scikit-learn?,machine-learning-zoomcamp,581
What are the parameters of the precision_recall_fscore_support function?,machine-learning-zoomcamp,581
How can I handle zero division when calculating these metrics?,machine-learning-zoomcamp,581
When should I use ROC curves over Precision-Recall curves?,machine-learning-zoomcamp,582
What are the advantages of using Precision-Recall curves in imbalanced datasets?,machine-learning-zoomcamp,582
Why do ROC curves present an optimistic picture in balanced datasets?,machine-learning-zoomcamp,582
How do ROC curves handle changes in class distribution?,machine-learning-zoomcamp,582
Why are metrics like accuracy and F scores unreliable in imbalanced datasets?,machine-learning-zoomcamp,582
How do I evaluate feature importance for numerical variables using AUC?,machine-learning-zoomcamp,583
What function can I use to calculate AUC score for a numerical feature?,machine-learning-zoomcamp,583
How do I use roc_auc_score function for numerical feature evaluation?,machine-learning-zoomcamp,583
What arguments should I pass to roc_auc_score for numerical feature importance?,machine-learning-zoomcamp,583
How can I get the AUC score for a specific numerical feature using sklearn.metrics?,machine-learning-zoomcamp,583
How does the F-score depend on class imbalance?,machine-learning-zoomcamp,584
Why is comparing F-scores across different problems with varying class ratios problematic?,machine-learning-zoomcamp,584
How can we standardize comparisons of F-scores across different datasets?,machine-learning-zoomcamp,584
What role does the ratio of positive to negative test cases play in the F-score?,machine-learning-zoomcamp,584
How can we address the issue of class imbalance when comparing F-scores?,machine-learning-zoomcamp,584
How can I quickly plot a Precision-Recall Curve?,machine-learning-zoomcamp,585
What's the scikit-learn function to generate precision and recall?,machine-learning-zoomcamp,585
How do I plot precision and recall against thresholds?,machine-learning-zoomcamp,585
What's the code to create a Precision-Recall Curve using scikit-learn?,machine-learning-zoomcamp,585
How can I visualize the trade-off between precision and recall?,machine-learning-zoomcamp,585
What is Stratified k-fold?,machine-learning-zoomcamp,586
How does Stratified k-fold maintain class balance?,machine-learning-zoomcamp,586
What is the purpose of Stratified k-fold in multiclass classification?,machine-learning-zoomcamp,586
How does Stratified k-fold differ from regular k-fold?,machine-learning-zoomcamp,586
Where can I find the implementation of Stratified k-fold in scikit-learn?,machine-learning-zoomcamp,586
How do I access the homework for Week 5?,machine-learning-zoomcamp,587
Where can I find all the homework assignments?,machine-learning-zoomcamp,587
Is there a solution provided for Homework 3?,machine-learning-zoomcamp,587
How can I evaluate my homework?,machine-learning-zoomcamp,587
Where can I find the theory for this section?,machine-learning-zoomcamp,587
What are the potential errors I might face with the default environment in week 5?,machine-learning-zoomcamp,588
Why is it advised to use a cloud provider for week 5's homework?,machine-learning-zoomcamp,588
Is there a step-by-step guide for setting up an AWS EC2 instance for this course?,machine-learning-zoomcamp,588
Can I run AWS instances for free and how will I be billed?,machine-learning-zoomcamp,588
Are there alternative ways to set up my environment besides AWS?,machine-learning-zoomcamp,588
How do I create a Kaggle API token?,machine-learning-zoomcamp,589
Where should I place the downloaded kaggle.json file?,machine-learning-zoomcamp,589
What command should I use to change the permissions of the kaggle.json file?,machine-learning-zoomcamp,589
How do I set the KAGGLE_CONFIG_DIR environment variable in Jupyter Notebook?,machine-learning-zoomcamp,589
What is the command to download a specific Kaggle dataset using the API in Jupyter Notebook?,machine-learning-zoomcamp,589
What is the command to go back to the previous directory in Ubuntu?,machine-learning-zoomcamp,590
How can I view the current folders in Ubuntu?,machine-learning-zoomcamp,590
What command is used to navigate to a specific path in Ubuntu?,machine-learning-zoomcamp,590
What command shows the current working directory in Ubuntu?,machine-learning-zoomcamp,590
How do I edit a text file named 'filename' in Ubuntu?,machine-learning-zoomcamp,590
How do I check my current Python version?,machine-learning-zoomcamp,591
How can I upgrade to Python 3.10 or higher on Windows?,machine-learning-zoomcamp,591
How do I add Python to PATH during installation on Windows?,machine-learning-zoomcamp,591
How can I upgrade Python using pip on my command prompt or terminal?,machine-learning-zoomcamp,591
What is the process to complete the Python installation on Windows?,machine-learning-zoomcamp,591
How do I activate the 'Virtual Machine Platform' feature on Windows 10 and 11?,machine-learning-zoomcamp,592
How can I check if my system supports virtualization in the BIOS?,machine-learning-zoomcamp,592
What is the process to install a Linux distribution like Ubuntu or Debian from the Microsoft Store?,machine-learning-zoomcamp,592
How do I switch back to my Windows system from the Linux terminal?,machine-learning-zoomcamp,592
How can I make my default folder in the Ubuntu terminal my actual folder in Windows?,machine-learning-zoomcamp,592
What's the issue I might face when building Docker images on a Mac with M1 silicon?,machine-learning-zoomcamp,593
What's the error message I might encounter while building Docker images on a Mac M1 chipset?,machine-learning-zoomcamp,593
How can I fix the error 'Could not open '/lib64/ld-linux-x86-64.so.2': No such file or directory' when building Docker images on a Mac M1 chipset?,machine-learning-zoomcamp,593
What should I replace the first line of the Dockerfile with to fix this issue?,machine-learning-zoomcamp,593
How long might it take to build the Docker image after applying the fix?,machine-learning-zoomcamp,593
How can I find the version of any installed Python library in a Jupyter notebook?,machine-learning-zoomcamp,594
What is the method to display the version of a specific Python library in a Jupyter notebook?,machine-learning-zoomcamp,594
